Land_Area_acres,Temperature_C,Humidity_pct,Rainfall_mm,WindSpeed_kmph,Soil_Type,Crop_Type,Crop_Stage,Season,Water_Required_Litres
4.21,27.3,66.8,8.5,19.3,Silty,Sugarcane,Growth,Monsoon,132742.3
1.05,37.2,46.6,3.0,20.0,Loamy,Rice,Seedling,Summer,35027.2
7.23,28.9,82.5,20.7,10.4,Silty,Wheat,Flowering,Monsoon,166351.8
1.71,24.7,42.5,10.8,12.9,Sandy,Maize,Seedling,Winter,40020.3
5.21,27.3,53.7,27.2,17.0,Silty,Wheat,Flowering,Monsoon,114965.6
7.85,28.9,58.4,20.0,25.8,Sandy,Wheat,Seedling,Monsoon,186168.8
4.98,24.6,58.3,2.6,28.8,Sandy,Cotton,Harvest,Winter,124325.5
2.63,28.1,62.0,4.6,11.2,Sandy,Wheat,Growth,Summer,67802.3
8.14,37.0,55.4,4.1,14.0,Silty,Maize,Flowering,Summer,233836.6
1.32,28.3,50.5,0.0,18.7,Clay,Maize,Harvest,Winter,28846.3
9.98,33.3,47.9,0.0,23.9,Loamy,Rice,Harvest,Summer,267351.5
0.73,24.6,88.6,34.1,0.0,Clay,Maize,Seedling,Monsoon,12167.9
2.45,26.4,20.0,14.8,29.2,Loamy,Maize,Seedling,Summer,58298.0
0.92,39.8,39.1,2.7,29.2,Sandy,Cotton,Seedling,Summer,36663.3
5.3,25.4,67.5,17.1,17.0,Clay,Wheat,Growth,Monsoon,106893.0
3.27,29.5,43.3,8.5,13.6,Loamy,Rice,Growth,Winter,100559.0
1.79,26.1,70.5,22.4,13.5,Silty,Sugarcane,Seedling,Monsoon,39897.1
5.59,29.7,55.0,7.1,24.2,Silty,Cotton,Seedling,Summer,127539.6
2.54,23.3,64.1,15.1,29.1,Clay,Cotton,Seedling,Winter,48133.6
6.93,26.3,41.6,20.0,16.7,Loamy,Rice,Harvest,Winter,174812.1
1.47,32.1,53.9,7.0,23.4,Loamy,Wheat,Growth,Summer,36755.1
8.32,20.4,20.0,14.2,27.5,Sandy,Rice,Seedling,Winter,260726.4
2.38,33.3,57.6,21.5,27.2,Silty,Rice,Seedling,Monsoon,58152.9
9.45,38.2,67.0,8.5,0.9,Clay,Wheat,Flowering,Summer,221184.9
2.54,30.5,47.5,13.6,4.5,Loamy,Maize,Harvest,Summer,54374.6
4.41,27.9,65.8,13.8,19.3,Loamy,Cotton,Seedling,Monsoon,98434.9
9.9,33.5,53.1,27.8,14.5,Silty,Sugarcane,Flowering,Monsoon,348024.0
2.21,24.0,47.9,7.4,24.3,Clay,Cotton,Flowering,Winter,51706.5
7.79,31.2,56.8,4.4,19.7,Silty,Cotton,Seedling,Summer,179274.4
7.76,22.3,30.4,0.0,29.7,Loamy,Wheat,Growth,Summer,193452.7
6.13,37.5,54.3,3.2,0.8,Silty,Cotton,Growth,Monsoon,156429.7
5.85,39.7,26.6,14.8,5.3,Sandy,Rice,Seedling,Summer,189797.3
2.71,33.8,67.0,6.1,10.0,Loamy,Wheat,Flowering,Summer,70113.8
7.31,27.6,53.1,3.8,3.3,Silty,Rice,Flowering,Winter,235873.4
7.19,27.3,59.5,22.3,9.1,Loamy,Wheat,Harvest,Monsoon,143970.0
8.02,23.2,42.5,17.1,27.9,Silty,Wheat,Growth,Winter,180647.6
4.09,28.5,62.0,16.1,21.9,Clay,Cotton,Seedling,Monsoon,82708.1
2.23,36.5,31.3,6.9,28.1,Loamy,Maize,Seedling,Winter,60942.9
2.76,31.3,65.4,19.5,2.7,Silty,Sugarcane,Seedling,Winter,71207.0
3.02,33.4,36.9,7.9,1.4,Clay,Sugarcane,Growth,Summer,89469.4
8.9,17.2,60.3,0.0,11.3,Clay,Cotton,Growth,Winter,201375.8
2.05,35.4,46.3,11.2,3.1,Silty,Wheat,Harvest,Summer,41288.5
2.03,35.5,20.0,0.0,2.8,Clay,Rice,Harvest,Summer,51735.1
9.45,30.8,40.0,11.8,29.2,Clay,Cotton,Flowering,Summer,237061.6
6.78,26.5,50.4,7.5,17.2,Clay,Wheat,Seedling,Winter,136453.0
3.93,32.9,64.6,0.0,2.9,Loamy,Wheat,Flowering,Winter,105380.7
9.78,21.0,57.2,0.0,11.9,Clay,Maize,Seedling,Winter,212434.0
6.6,29.1,78.7,0.0,7.9,Clay,Maize,Growth,Winter,155753.1
8.45,34.0,88.2,25.0,20.0,Sandy,Maize,Harvest,Monsoon,206693.8
9.72,30.2,70.3,12.6,29.0,Clay,Cotton,Growth,Monsoon,222582.2
5.02,39.0,26.8,14.6,1.0,Loamy,Rice,Harvest,Summer,132476.5
2.14,44.0,45.3,10.9,29.6,Clay,Wheat,Growth,Summer,53584.6
8.42,28.7,39.7,16.7,24.2,Sandy,Sugarcane,Harvest,Winter,273097.2
5.74,15.0,45.9,17.4,17.6,Clay,Rice,Harvest,Winter,124715.4
1.92,30.6,43.5,12.9,28.2,Sandy,Cotton,Seedling,Monsoon,49577.0
7.96,37.5,44.0,19.0,17.2,Clay,Rice,Growth,Monsoon,214250.8
3.12,42.3,33.3,0.0,12.1,Clay,Maize,Growth,Summer,84351.8
0.97,34.4,34.7,19.6,9.1,Silty,Sugarcane,Seedling,Winter,24348.8
9.74,36.2,76.9,21.2,13.3,Silty,Maize,Harvest,Summer,211929.8
6.25,36.3,59.6,10.9,22.8,Silty,Rice,Growth,Summer,186095.1
1.12,22.7,56.9,19.8,25.5,Sandy,Wheat,Growth,Monsoon,17752.5
8.81,37.0,40.3,0.0,21.1,Silty,Maize,Harvest,Summer,203653.3
5.3,33.0,85.1,14.4,7.3,Clay,Cotton,Harvest,Monsoon,103841.1
2.19,21.0,42.8,13.8,22.5,Sandy,Maize,Seedling,Winter,50425.7
4.17,44.1,65.8,0.0,6.4,Loamy,Wheat,Growth,Summer,111217.8
3.06,15.0,47.5,16.9,14.2,Loamy,Wheat,Seedling,Winter,54654.0
2.63,28.4,69.3,13.6,29.0,Silty,Sugarcane,Harvest,Monsoon,67219.4
8.59,24.9,66.8,0.0,11.9,Sandy,Rice,Flowering,Winter,346890.9
5.83,21.6,55.2,15.7,3.2,Sandy,Maize,Flowering,Monsoon,176068.8
6.59,24.4,73.6,10.3,4.5,Loamy,Rice,Harvest,Winter,164594.1
6.78,27.4,67.2,21.4,14.9,Silty,Maize,Harvest,Monsoon,142694.0
4.34,37.7,70.2,15.3,21.8,Loamy,Cotton,Harvest,Monsoon,96369.5
9.11,28.6,57.0,25.2,5.1,Loamy,Maize,Seedling,Monsoon,210898.2
4.97,29.5,92.2,20.4,20.4,Silty,Rice,Growth,Monsoon,134160.9
3.88,26.8,75.8,14.0,26.6,Silty,Maize,Flowering,Monsoon,98835.3
4.91,25.1,55.5,0.0,2.1,Loamy,Cotton,Seedling,Summer,114441.7
8.74,19.0,34.8,3.5,26.1,Loamy,Wheat,Growth,Winter,211909.5
3.76,41.5,37.5,29.9,5.4,Sandy,Sugarcane,Flowering,Monsoon,162166.7
6.49,42.8,48.0,7.5,13.6,Loamy,Wheat,Growth,Summer,166454.1
5.15,38.7,61.6,0.0,14.3,Sandy,Rice,Growth,Summer,197399.0
7.44,37.3,69.6,0.0,15.9,Sandy,Rice,Growth,Summer,278918.4
2.65,24.1,56.5,0.0,2.0,Sandy,Maize,Flowering,Winter,83931.1
4.83,29.9,53.8,15.9,26.6,Loamy,Maize,Harvest,Monsoon,108564.0
3.91,40.6,78.1,5.6,6.7,Loamy,Wheat,Seedling,Summer,89046.2
6.1,34.1,66.9,13.8,23.8,Clay,Maize,Seedling,Summer,132030.8
6.14,31.2,31.4,17.1,12.5,Clay,Rice,Flowering,Summer,178141.9
5.01,35.9,56.3,16.7,0.3,Clay,Rice,Flowering,Summer,142689.2
6.42,36.1,86.5,30.1,3.5,Sandy,Rice,Harvest,Monsoon,174984.5
2.39,39.9,54.9,0.0,29.2,Silty,Sugarcane,Flowering,Summer,99342.3
2.02,26.6,65.2,26.5,0.1,Sandy,Rice,Harvest,Monsoon,41544.7
1.92,33.2,51.1,1.9,21.7,Silty,Wheat,Harvest,Summer,42821.7
9.89,24.9,54.8,11.3,25.6,Silty,Maize,Harvest,Winter,217506.8
7.52,25.6,68.7,0.0,0.3,Loamy,Wheat,Flowering,Summer,193890.9
3.9,28.8,46.7,4.2,10.3,Sandy,Sugarcane,Harvest,Winter,127788.8
9.64,20.2,61.8,0.0,14.3,Clay,Wheat,Seedling,Winter,194003.9
1.76,41.1,77.9,24.5,17.7,Clay,Wheat,Harvest,Monsoon,30346.2
7.9,34.4,87.4,22.2,25.2,Loamy,Sugarcane,Harvest,Monsoon,218843.9
1.57,23.3,52.0,4.3,26.0,Loamy,Maize,Seedling,Winter,36163.9
4.61,29.3,65.1,27.4,20.3,Clay,Wheat,Seedling,Monsoon,84873.5
0.61,29.4,49.4,0.2,22.5,Silty,Wheat,Flowering,Summer,19193.7
9.72,35.1,31.0,4.6,11.4,Loamy,Rice,Harvest,Summer,259513.5
4.72,20.7,74.5,16.2,14.9,Sandy,Rice,Harvest,Monsoon,125608.8
4.42,30.8,38.3,15.5,23.8,Silty,Cotton,Growth,Monsoon,108042.4
6.72,29.5,45.6,10.4,13.6,Clay,Maize,Harvest,Winter,139571.6
1.58,31.2,67.4,27.2,24.9,Silty,Cotton,Flowering,Monsoon,27905.8
7.17,39.6,39.5,10.7,12.3,Silty,Cotton,Growth,Summer,183289.6
2.28,17.6,56.0,19.6,5.7,Silty,Rice,Harvest,Winter,44410.5
0.94,33.5,47.9,21.2,19.8,Loamy,Sugarcane,Seedling,Monsoon,23336.2
5.54,29.6,34.9,2.2,17.6,Loamy,Cotton,Growth,Summer,149284.2
7.44,40.8,63.3,0.0,26.4,Clay,Cotton,Growth,Summer,181086.4
3.1,22.3,66.2,3.4,4.0,Clay,Cotton,Flowering,Winter,69834.7
8.51,35.1,46.8,30.4,6.0,Silty,Maize,Growth,Monsoon,207930.2
9.82,27.2,74.3,19.2,16.3,Silty,Rice,Flowering,Monsoon,306998.2
5.84,23.3,55.4,8.5,25.2,Silty,Sugarcane,Seedling,Monsoon,165616.1
5.47,39.1,46.4,6.8,1.7,Silty,Wheat,Flowering,Summer,142143.7
6.99,39.1,30.6,1.3,1.0,Clay,Rice,Growth,Summer,196177.3
7.55,38.0,51.3,26.2,23.9,Silty,Rice,Harvest,Monsoon,185404.9
4.18,27.6,82.6,26.1,18.6,Clay,Wheat,Flowering,Monsoon,81425.0
7.67,30.3,64.3,14.7,21.7,Loamy,Maize,Harvest,Monsoon,173886.9
2.19,41.4,82.3,19.6,1.2,Silty,Cotton,Flowering,Monsoon,50562.9
1.74,27.5,65.9,19.3,14.0,Loamy,Rice,Growth,Monsoon,41341.5
9.32,41.0,75.9,11.2,14.7,Silty,Rice,Flowering,Monsoon,305599.2
5.49,30.1,23.9,3.2,4.8,Clay,Rice,Flowering,Summer,165576.5
2.6,32.7,38.5,0.0,18.5,Clay,Cotton,Seedling,Summer,59931.6
1.59,36.8,20.0,10.8,18.4,Loamy,Rice,Flowering,Winter,61791.2
4.12,30.3,62.3,1.4,24.7,Silty,Cotton,Harvest,Summer,91333.2
5.12,35.8,57.9,1.9,15.4,Sandy,Wheat,Seedling,Winter,132639.7
6.46,30.9,27.3,10.6,3.1,Clay,Rice,Growth,Summer,173877.1
0.73,26.1,61.8,23.0,1.6,Silty,Cotton,Seedling,Monsoon,12167.9
5.96,39.3,41.9,0.0,9.5,Clay,Rice,Seedling,Summer,152143.6
6.59,31.5,87.9,25.1,1.4,Sandy,Maize,Seedling,Monsoon,162296.6
3.25,29.3,71.1,20.8,11.9,Sandy,Sugarcane,Growth,Monsoon,115052.0
5.57,29.7,49.5,0.0,25.5,Silty,Wheat,Flowering,Summer,146216.1
6.93,22.5,34.8,36.3,4.2,Sandy,Rice,Harvest,Monsoon,184825.1
5.6,35.7,41.6,17.5,27.1,Silty,Wheat,Harvest,Summer,115783.9
9.1,32.0,72.5,15.5,3.4,Sandy,Cotton,Harvest,Monsoon,219945.0
6.62,32.4,48.6,7.9,2.9,Clay,Maize,Flowering,Summer,169138.6
1.72,30.4,77.2,24.7,14.6,Silty,Cotton,Flowering,Monsoon,29430.5
7.09,36.4,36.9,2.0,9.5,Clay,Wheat,Seedling,Summer,149224.8
3.48,33.3,29.1,3.7,20.4,Silty,Sugarcane,Harvest,Summer,98936.9
4.73,29.7,42.8,5.3,19.4,Sandy,Maize,Growth,Winter,147903.9
8.97,34.1,81.2,7.8,0.6,Sandy,Cotton,Harvest,Summer,220792.4
7.81,35.9,65.8,0.0,16.3,Clay,Wheat,Flowering,Summer,188339.3
4.23,29.6,52.6,10.7,11.9,Sandy,Wheat,Growth,Monsoon,110396.7
7.69,36.3,41.1,6.7,28.5,Loamy,Sugarcane,Flowering,Summer,307530.6
0.88,25.4,61.7,6.2,15.5,Silty,Sugarcane,Harvest,Winter,20282.4
9.22,42.4,71.0,7.9,3.1,Silty,Maize,Growth,Summer,239871.8
4.08,20.2,66.4,9.9,11.3,Loamy,Cotton,Harvest,Winter,83490.7
3.85,19.8,32.9,5.8,18.1,Loamy,Sugarcane,Growth,Winter,129233.2
2.68,27.9,56.9,22.9,21.5,Sandy,Wheat,Harvest,Monsoon,51784.3
8.21,34.4,82.0,27.8,14.4,Loamy,Sugarcane,Seedling,Monsoon,239845.5
2.81,32.3,46.0,3.4,17.2,Sandy,Wheat,Flowering,Summer,89959.9
9.26,29.0,84.6,17.2,16.9,Sandy,Maize,Seedling,Monsoon,242776.4
2.56,40.0,63.6,27.2,18.0,Loamy,Cotton,Flowering,Monsoon,63062.2
2.09,38.3,55.9,27.3,17.7,Loamy,Sugarcane,Harvest,Monsoon,53760.2
1.76,37.9,78.4,0.0,4.5,Sandy,Wheat,Harvest,Summer,43753.9
9.07,29.9,90.5,23.4,15.1,Sandy,Rice,Harvest,Monsoon,255486.6
6.76,29.8,64.8,31.1,12.9,Clay,Maize,Seedling,Monsoon,137469.7
7.13,22.1,53.5,19.3,23.7,Clay,Maize,Seedling,Winter,148871.7
4.54,21.4,51.6,9.1,26.3,Clay,Maize,Growth,Winter,103382.6
0.55,26.8,69.8,9.8,3.5,Sandy,Sugarcane,Growth,Monsoon,9590.3
7.03,23.0,53.9,0.0,7.8,Clay,Cotton,Flowering,Winter,173020.8
6.31,33.0,56.9,23.2,16.6,Clay,Wheat,Flowering,Monsoon,139461.4
5.81,24.9,62.8,0.0,22.1,Sandy,Wheat,Harvest,Winter,136245.0
7.94,41.5,64.4,10.6,23.6,Sandy,Wheat,Harvest,Summer,191126.7
9.66,38.1,23.7,0.0,2.6,Silty,Wheat,Flowering,Summer,256013.9
1.26,36.2,44.5,0.0,12.0,Silty,Cotton,Seedling,Summer,34022.3
9.48,31.6,37.6,8.5,24.1,Silty,Wheat,Seedling,Summer,207178.0
7.95,37.0,54.2,19.4,5.1,Sandy,Maize,Growth,Monsoon,237802.6
6.72,38.4,56.3,0.0,12.2,Loamy,Cotton,Seedling,Summer,166352.8
7.5,39.4,66.6,0.1,21.8,Silty,Maize,Flowering,Summer,220042.8
2.65,30.1,54.3,10.0,15.2,Sandy,Cotton,Flowering,Summer,81187.8
3.73,35.1,62.3,0.0,26.3,Silty,Sugarcane,Harvest,Summer,105740.1
5.85,35.6,20.0,0.0,17.6,Sandy,Sugarcane,Seedling,Summer,220350.5
2.95,26.4,20.0,0.0,20.3,Loamy,Maize,Harvest,Winter,72384.6
9.58,22.4,59.8,19.4,12.0,Silty,Rice,Growth,Monsoon,270196.4
5.03,29.1,53.8,15.2,5.5,Loamy,Sugarcane,Growth,Winter,165950.5
2.73,37.4,42.7,6.8,18.6,Loamy,Rice,Seedling,Summer,80584.6
9.24,33.6,81.8,17.4,0.2,Sandy,Sugarcane,Flowering,Monsoon,409212.3
6.4,33.3,31.5,0.0,5.5,Silty,Sugarcane,Growth,Winter,215332.9
7.63,33.2,75.3,9.8,14.3,Sandy,Cotton,Flowering,Summer,244502.0
4.24,30.9,48.6,27.0,9.5,Sandy,Rice,Growth,Monsoon,136738.1
4.1,39.1,40.6,14.8,7.8,Silty,Wheat,Flowering,Summer,103974.4
4.98,28.2,73.0,12.6,22.6,Silty,Sugarcane,Flowering,Monsoon,173018.5
4.78,32.4,78.3,27.7,6.9,Sandy,Maize,Growth,Monsoon,124753.5
5.78,28.0,75.4,4.3,0.3,Clay,Sugarcane,Growth,Winter,166368.6
9.96,24.4,41.2,18.6,23.6,Silty,Maize,Seedling,Monsoon,227596.3
4.28,31.8,73.9,19.6,2.9,Silty,Maize,Flowering,Monsoon,106003.3
3.92,39.6,75.5,17.4,0.6,Sandy,Maize,Growth,Monsoon,111855.6
5.98,28.2,57.5,21.4,20.2,Clay,Sugarcane,Seedling,Monsoon,152258.6
4.12,20.4,20.0,9.5,26.0,Silty,Sugarcane,Harvest,Winter,109953.1
8.56,39.0,56.6,0.5,21.3,Clay,Maize,Harvest,Summer,184882.6
7.92,31.7,49.8,0.0,13.5,Loamy,Wheat,Seedling,Winter,181410.3
1.69,28.8,20.0,4.0,5.0,Sandy,Rice,Seedling,Summer,56090.7
9.4,23.1,46.7,4.4,11.9,Sandy,Rice,Flowering,Winter,378309.9
6.37,29.1,24.2,2.8,8.5,Loamy,Wheat,Growth,Summer,159386.3
0.77,33.5,44.3,33.9,25.9,Clay,Cotton,Flowering,Monsoon,12740.7
5.71,42.6,45.6,9.8,18.9,Clay,Cotton,Flowering,Summer,149249.5
9.13,31.0,23.7,1.4,13.3,Silty,Sugarcane,Flowering,Winter,339775.5
1.98,44.2,50.0,9.2,14.1,Sandy,Sugarcane,Harvest,Summer,71319.4
3.35,21.3,56.0,0.0,23.9,Silty,Wheat,Harvest,Winter,67996.6
8.88,22.6,55.5,4.4,11.4,Silty,Rice,Harvest,Winter,218920.7
6.44,25.0,68.0,2.5,24.2,Silty,Maize,Flowering,Monsoon,178117.1
4.42,36.7,61.3,0.0,8.2,Clay,Wheat,Flowering,Summer,108213.8
0.68,29.7,53.1,4.7,29.2,Silty,Maize,Growth,Summer,18927.3
7.29,32.2,65.3,25.6,12.6,Clay,Maize,Harvest,Monsoon,146122.1
7.12,35.3,36.0,18.5,28.5,Sandy,Maize,Harvest,Summer,184391.0
1.18,29.4,79.0,5.0,0.4,Loamy,Sugarcane,Harvest,Winter,28693.2
2.85,39.9,57.7,17.4,2.8,Loamy,Sugarcane,Harvest,Summer,78702.4
6.97,27.7,46.6,3.2,16.5,Sandy,Maize,Harvest,Winter,181145.8
6.57,26.8,46.9,7.0,20.0,Sandy,Wheat,Harvest,Summer,153163.2
3.58,36.8,30.9,0.3,29.1,Clay,Cotton,Growth,Summer,92550.5
4.03,37.3,50.1,14.4,20.6,Silty,Rice,Seedling,Summer,107189.9
3.88,32.3,24.7,9.1,29.5,Silty,Sugarcane,Growth,Summer,131445.9
0.7,27.6,44.9,8.3,27.0,Clay,Sugarcane,Flowering,Winter,21682.6
5.66,26.2,59.0,0.0,8.3,Loamy,Rice,Growth,Winter,175657.7
4.77,31.6,34.1,2.7,23.3,Clay,Wheat,Seedling,Winter,101121.0
6.39,25.6,39.1,2.9,16.2,Clay,Wheat,Harvest,Winter,125724.7
7.77,27.8,40.0,0.4,19.2,Sandy,Rice,Seedling,Summer,252850.6
0.92,35.5,53.4,9.1,1.0,Clay,Sugarcane,Flowering,Summer,28296.3
0.97,37.0,45.5,3.1,27.9,Loamy,Sugarcane,Seedling,Summer,36487.7
4.95,35.9,72.1,27.7,11.1,Sandy,Cotton,Flowering,Monsoon,141452.8
5.53,28.0,76.5,22.9,28.3,Sandy,Rice,Growth,Monsoon,183877.6
5.55,37.6,70.6,0.0,16.8,Clay,Rice,Flowering,Summer,169864.7
6.91,24.8,49.2,5.7,5.0,Loamy,Cotton,Harvest,Monsoon,152716.7
5.29,39.8,100.0,13.0,9.5,Silty,Maize,Harvest,Monsoon,114499.5
7.76,26.6,56.1,0.0,7.2,Loamy,Sugarcane,Flowering,Winter,300406.0
3.92,20.2,54.9,1.6,17.9,Loamy,Maize,Seedling,Winter,92207.0
3.35,20.9,52.9,11.8,23.1,Silty,Cotton,Growth,Summer,75197.7
1.4,23.3,56.4,0.0,7.0,Silty,Rice,Harvest,Winter,32495.1
5.91,39.9,47.6,0.0,23.8,Loamy,Sugarcane,Seedling,Summer,190862.2
6.15,33.8,56.3,0.0,27.7,Silty,Maize,Harvest,Winter,141971.0
4.46,40.9,57.4,0.8,19.6,Sandy,Sugarcane,Seedling,Summer,169001.4
3.4,32.3,67.5,0.0,4.6,Clay,Sugarcane,Seedling,Summer,90624.5
2.61,31.9,51.9,0.6,10.1,Clay,Cotton,Seedling,Winter,57605.9
5.71,30.1,59.0,5.6,4.0,Loamy,Sugarcane,Harvest,Winter,161251.4
6.7,32.4,20.0,0.0,15.7,Loamy,Rice,Flowering,Summer,243941.0
7.88,22.4,32.0,11.3,11.0,Loamy,Maize,Flowering,Winter,225038.5
6.14,38.4,51.1,0.2,10.5,Clay,Cotton,Growth,Summer,148651.7
4.68,36.5,63.8,5.8,3.4,Sandy,Wheat,Growth,Summer,129048.1
8.75,15.2,73.0,6.1,3.3,Clay,Sugarcane,Seedling,Winter,223403.0
3.65,26.7,62.6,13.9,14.5,Loamy,Rice,Harvest,Monsoon,89026.5
6.04,29.4,53.6,19.0,1.8,Loamy,Cotton,Flowering,Monsoon,158707.2
1.0,31.7,63.1,13.7,27.4,Silty,Rice,Seedling,Monsoon,23509.6
3.28,23.8,33.3,34.6,15.3,Sandy,Maize,Harvest,Monsoon,66514.2
8.73,32.8,70.2,30.0,21.4,Sandy,Wheat,Flowering,Monsoon,240604.9
3.67,23.7,49.9,3.5,20.5,Silty,Maize,Growth,Winter,92364.8
9.96,29.7,70.3,19.6,30.0,Sandy,Cotton,Flowering,Monsoon,313597.9
2.64,29.9,67.5,0.0,2.6,Clay,Cotton,Growth,Winter,60058.6
4.46,37.6,97.6,26.0,16.3,Loamy,Wheat,Growth,Monsoon,95173.1
8.69,22.6,37.9,0.0,27.3,Clay,Wheat,Growth,Winter,192436.4
3.52,22.2,60.1,26.2,4.4,Sandy,Maize,Harvest,Monsoon,71425.4
9.63,33.8,20.0,11.5,26.8,Silty,Wheat,Growth,Winter,230860.6
1.51,45.0,57.2,0.0,18.4,Loamy,Wheat,Seedling,Summer,44014.6
3.91,25.4,66.5,15.8,25.4,Clay,Maize,Growth,Monsoon,85582.8
8.6,22.0,51.5,6.2,29.1,Silty,Sugarcane,Growth,Winter,278315.1
7.55,40.1,50.3,2.0,27.8,Clay,Cotton,Harvest,Summer,161161.2
7.03,29.0,39.7,6.8,24.7,Silty,Sugarcane,Seedling,Winter,205357.1
5.45,18.3,20.4,9.4,26.3,Loamy,Cotton,Harvest,Winter,120151.2
9.85,29.4,43.6,3.3,8.7,Clay,Maize,Flowering,Summer,254962.7
4.88,23.8,40.7,22.2,20.7,Loamy,Sugarcane,Harvest,Winter,130986.2
1.36,36.6,82.0,31.4,4.1,Clay,Maize,Harvest,Monsoon,21189.2
0.74,22.1,30.0,0.0,6.1,Clay,Rice,Flowering,Winter,20540.9
3.58,37.4,50.3,19.2,3.4,Clay,Maize,Seedling,Monsoon,75130.7
5.48,22.5,44.1,0.0,18.4,Loamy,Sugarcane,Harvest,Winter,156586.2
0.92,40.5,39.9,2.5,26.1,Loamy,Rice,Harvest,Summer,32274.1
3.43,27.6,66.9,11.4,18.8,Sandy,Wheat,Growth,Monsoon,84881.7
0.53,30.8,51.3,0.0,18.2,Clay,Wheat,Growth,Winter,14310.4
6.09,25.1,34.5,7.5,18.0,Sandy,Wheat,Flowering,Winter,180614.9
6.39,31.5,55.7,21.1,10.5,Loamy,Rice,Flowering,Monsoon,209806.0
3.65,36.5,64.8,7.5,5.3,Silty,Cotton,Growth,Summer,90535.3
9.68,19.8,48.5,25.6,11.1,Clay,Rice,Harvest,Monsoon,214876.9
8.51,37.3,47.9,9.1,20.8,Silty,Maize,Harvest,Summer,192842.2
5.48,30.4,70.0,0.0,15.9,Sandy,Sugarcane,Flowering,Monsoon,254761.1
4.56,19.0,48.8,15.4,18.7,Loamy,Cotton,Harvest,Winter,94033.3
5.44,20.9,65.4,24.3,8.7,Loamy,Rice,Seedling,Monsoon,135027.4
0.73,27.6,72.1,7.5,6.2,Clay,Sugarcane,Seedling,Monsoon,14533.9
3.67,31.2,55.3,12.2,7.6,Sandy,Maize,Flowering,Monsoon,116608.4
5.31,19.1,50.8,1.1,10.0,Clay,Cotton,Seedling,Winter,110362.4
8.4,32.8,61.9,0.0,23.9,Loamy,Sugarcane,Growth,Summer,297500.2
6.46,20.2,78.3,14.6,24.4,Sandy,Cotton,Flowering,Monsoon,189376.6
5.87,27.5,82.0,23.2,24.0,Silty,Rice,Growth,Monsoon,159942.0
3.16,42.3,42.3,11.6,16.0,Loamy,Cotton,Harvest,Summer,75357.4
2.28,40.5,31.2,3.1,0.9,Clay,Rice,Harvest,Summer,57372.5
8.83,20.8,20.0,10.8,6.5,Silty,Wheat,Seedling,Winter,186279.9
4.06,36.9,20.0,3.3,14.5,Loamy,Wheat,Flowering,Summer,119415.5
9.27,30.4,74.1,15.1,9.8,Sandy,Cotton,Growth,Monsoon,263494.1
2.45,27.3,56.0,4.3,28.0,Sandy,Maize,Harvest,Summer,63270.2
8.95,34.9,28.2,3.5,9.4,Silty,Wheat,Flowering,Summer,233879.5
2.41,24.3,63.0,1.3,4.5,Silty,Rice,Seedling,Winter,60125.6
9.6,30.9,54.8,19.5,10.5,Silty,Maize,Growth,Monsoon,239312.4
9.46,22.3,45.9,0.0,16.2,Sandy,Wheat,Seedling,Winter,234667.2
4.97,39.8,79.0,22.5,2.6,Clay,Wheat,Harvest,Monsoon,92394.6
6.35,23.4,58.7,5.8,2.4,Clay,Cotton,Growth,Winter,141405.8
1.38,20.9,48.8,21.7,20.5,Clay,Sugarcane,Growth,Monsoon,29088.2
9.5,39.5,34.1,11.8,21.0,Silty,Maize,Harvest,Summer,216140.0
5.13,32.4,36.2,6.1,13.8,Loamy,Maize,Flowering,Summer,155174.9
6.24,29.9,49.2,4.2,16.7,Sandy,Maize,Harvest,Summer,162668.4
4.31,22.7,50.8,11.0,4.8,Clay,Sugarcane,Seedling,Winter,108284.6
3.74,22.6,50.8,7.1,16.3,Loamy,Wheat,Seedling,Monsoon,78930.7
7.52,33.5,49.5,15.8,17.8,Clay,Maize,Seedling,Monsoon,163166.3
8.31,33.2,64.3,0.0,17.9,Clay,Maize,Harvest,Summer,176844.8
6.63,30.6,73.3,12.9,26.6,Sandy,Wheat,Growth,Summer,175557.0
4.8,19.9,62.6,9.1,9.5,Silty,Sugarcane,Flowering,Winter,161731.1
9.91,37.1,100.0,21.2,12.1,Loamy,Maize,Seedling,Monsoon,233464.2
4.01,30.2,64.9,0.0,3.3,Silty,Rice,Growth,Monsoon,118082.3
4.6,24.9,54.7,24.3,11.5,Clay,Sugarcane,Growth,Monsoon,123959.1
6.79,29.1,64.6,9.2,12.5,Silty,Wheat,Growth,Winter,154564.6
0.61,26.1,88.9,21.3,14.6,Clay,Wheat,Seedling,Monsoon,10449.5
1.8,31.8,25.6,0.0,18.7,Clay,Cotton,Harvest,Winter,41206.2
5.74,15.0,42.0,8.8,12.7,Sandy,Cotton,Harvest,Winter,133562.4
8.54,34.1,38.5,14.4,1.0,Sandy,Cotton,Harvest,Summer,211617.4
7.2,32.1,20.0,0.0,2.4,Silty,Sugarcane,Seedling,Summer,214066.6
5.47,34.8,73.9,18.9,2.3,Silty,Cotton,Seedling,Monsoon,117488.6
9.08,17.3,68.0,11.1,15.4,Clay,Cotton,Flowering,Monsoon,214240.6
4.5,24.7,53.9,16.8,21.8,Silty,Rice,Harvest,Winter,106238.9
5.99,26.1,100.0,27.8,24.3,Sandy,Maize,Harvest,Monsoon,135359.2
