Land_Area_acres,Temperature_C,Humidity_pct,Rainfall_mm,WindSpeed_kmph,Soil_Type,Crop_Type,Crop_Stage,Season,Water_Required_Litres
2.63,28.1,62.0,4.6,11.2,Sandy,Wheat,Growth,Summer,87.9
8.14,37.0,55.4,4.1,14.0,Silty,Maize,Flowering,Summer,342.0
1.32,28.3,50.5,0.0,18.7,Clay,Maize,Harvest,Winter,29.0
9.98,33.3,47.9,0.0,23.9,Loamy,Rice,Harvest,Summer,362.9
0.73,24.6,88.6,34.1,0.0,Clay,Maize,Seedling,Monsoon,5.0
2.45,26.4,20.0,14.8,29.2,Loamy,Maize,Seedling,Summer,67.7
0.92,39.8,39.1,2.7,29.2,Sandy,Cotton,Seedling,Summer,68.5
5.3,25.4,67.5,17.1,17.0,Clay,Wheat,Growth,Monsoon,90.4
3.27,29.5,43.3,8.5,13.6,Loamy,Rice,Growth,Winter,156.7
1.79,26.1,70.5,22.4,13.5,Silty,Sugarcane,Seedling,Monsoon,41.6
5.59,29.7,55.0,7.1,24.2,Silty,Cotton,Seedling,Summer,138.5
2.54,23.3,64.1,15.1,29.1,Clay,Cotton,Seedling,Winter,34.3
6.93,26.3,41.6,20.0,16.7,Loamy,Rice,Harvest,Winter,220.4
1.47,32.1,53.9,7.0,23.4,Loamy,Wheat,Growth,Summer,45.8
8.32,20.4,20.0,14.2,27.5,Sandy,Rice,Seedling,Winter,412.9
2.38,33.3,57.6,21.5,27.2,Silty,Rice,Seedling,Monsoon,70.2
9.45,38.2,67.0,8.5,0.9,Clay,Wheat,Flowering,Summer,250.4
2.54,30.5,47.5,13.6,4.5,Loamy,Maize,Harvest,Summer,52.5
4.41,27.9,65.8,13.8,19.3,Loamy,Cotton,Seedling,Monsoon,102.9
9.9,33.5,53.1,27.8,14.5,Silty,Sugarcane,Flowering,Monsoon,601.5
2.21,24.0,47.9,7.4,24.3,Clay,Cotton,Flowering,Winter,58.5
7.79,31.2,56.8,4.4,19.7,Silty,Cotton,Seedling,Summer,197.5
7.76,22.3,30.4,0.0,29.7,Loamy,Wheat,Growth,Summer,240.1
6.13,37.5,54.3,3.2,0.8,Silty,Cotton,Growth,Monsoon,200.2
5.85,39.7,26.6,14.8,5.3,Sandy,Rice,Seedling,Summer,309.2
2.71,33.8,67.0,6.1,10.0,Loamy,Wheat,Flowering,Summer,91.3
7.31,27.6,53.1,3.8,3.3,Silty,Rice,Flowering,Winter,382.6
7.19,27.3,59.5,22.3,9.1,Loamy,Wheat,Harvest,Monsoon,119.6
8.02,23.2,42.5,17.1,27.9,Silty,Wheat,Growth,Winter,191.9
4.09,28.5,62.0,16.1,21.9,Clay,Cotton,Seedling,Monsoon,70.4
2.23,36.5,31.3,6.9,28.1,Loamy,Maize,Seedling,Winter,84.6
2.76,31.3,65.4,19.5,2.7,Silty,Sugarcane,Seedling,Winter,92.4
3.02,33.4,36.9,7.9,1.4,Clay,Sugarcane,Growth,Summer,134.8
8.9,17.2,60.3,0.0,11.3,Clay,Cotton,Growth,Winter,215.6
2.05,35.4,46.3,11.2,3.1,Silty,Wheat,Harvest,Summer,34.8
2.03,35.5,20.0,0.0,2.8,Clay,Rice,Harvest,Summer,66.1
9.45,30.8,40.0,11.8,29.2,Clay,Cotton,Flowering,Summer,296.7
6.78,26.5,50.4,7.5,17.2,Clay,Wheat,Seedling,Winter,114.8
3.93,32.9,64.6,0.0,2.9,Loamy,Wheat,Flowering,Winter,143.2
9.78,21.0,57.2,0.0,11.9,Clay,Maize,Seedling,Winter,211.1
6.6,29.1,78.7,0.0,7.9,Clay,Maize,Growth,Winter,178.6
8.45,34.0,88.2,25.0,20.0,Sandy,Maize,Harvest,Monsoon,249.9
9.72,30.2,70.3,12.6,29.0,Clay,Cotton,Growth,Monsoon,243.2
5.02,39.0,26.8,14.6,1.0,Loamy,Rice,Harvest,Summer,176.7
2.14,44.0,45.3,10.9,29.6,Clay,Wheat,Growth,Summer,66.9
8.42,28.7,39.7,16.7,24.2,Sandy,Sugarcane,Harvest,Winter,444.8
5.74,15.0,45.9,17.4,17.6,Clay,Rice,Harvest,Winter,124.0
1.92,30.6,43.5,12.9,28.2,Sandy,Cotton,Seedling,Monsoon,64.4
7.96,37.5,44.0,19.0,17.2,Clay,Rice,Growth,Monsoon,292.4
3.12,42.3,33.3,0.0,12.1,Clay,Maize,Growth,Summer,115.7
0.97,34.4,34.7,19.6,9.1,Silty,Sugarcane,Seedling,Winter,30.5
9.74,36.2,76.9,21.2,13.3,Silty,Maize,Harvest,Summer,211.3
6.25,36.3,59.6,10.9,22.8,Silty,Rice,Growth,Summer,281.7
1.12,22.7,56.9,19.8,25.5,Sandy,Wheat,Growth,Monsoon,5.0
8.81,37.0,40.3,0.0,21.1,Silty,Maize,Harvest,Summer,226.0
5.3,33.0,85.1,14.4,7.3,Clay,Cotton,Harvest,Monsoon,81.5
2.19,21.0,42.8,13.8,22.5,Sandy,Maize,Seedling,Winter,55.6
4.17,44.1,65.8,0.0,6.4,Loamy,Wheat,Growth,Summer,150.2
3.06,15.0,47.5,16.9,14.2,Loamy,Wheat,Seedling,Winter,31.6
2.63,28.4,69.3,13.6,29.0,Silty,Sugarcane,Harvest,Monsoon,86.2
8.59,24.9,66.8,0.0,11.9,Sandy,Rice,Flowering,Winter,652.9
5.83,21.6,55.2,15.7,3.2,Sandy,Maize,Flowering,Monsoon,270.0
6.59,24.4,73.6,10.3,4.5,Loamy,Rice,Harvest,Winter,204.8
6.78,27.4,67.2,21.4,14.9,Silty,Maize,Harvest,Monsoon,133.0
4.34,37.7,70.2,15.3,21.8,Loamy,Cotton,Harvest,Monsoon,99.8
9.11,28.6,57.0,25.2,5.1,Loamy,Maize,Seedling,Monsoon,234.6
4.97,29.5,92.2,20.4,20.4,Silty,Rice,Growth,Monsoon,183.7
3.88,26.8,75.8,14.0,26.6,Silty,Maize,Flowering,Monsoon,126.2
4.91,25.1,55.5,0.0,2.1,Loamy,Cotton,Seedling,Summer,128.7
8.74,19.0,34.8,3.5,26.1,Loamy,Wheat,Growth,Winter,253.0
3.76,41.5,37.5,29.9,5.4,Sandy,Sugarcane,Flowering,Monsoon,315.9
6.49,42.8,48.0,7.5,13.6,Loamy,Wheat,Growth,Summer,214.4
5.15,38.7,61.6,0.0,14.3,Sandy,Rice,Growth,Summer,360.6
7.44,37.3,69.6,0.0,15.9,Sandy,Rice,Growth,Summer,502.7
2.65,24.1,56.5,0.0,2.0,Sandy,Maize,Flowering,Winter,134.1
4.83,29.9,53.8,15.9,26.6,Loamy,Maize,Harvest,Monsoon,114.9
3.91,40.6,78.1,5.6,6.7,Loamy,Wheat,Seedling,Summer,96.4
6.1,34.1,66.9,13.8,23.8,Clay,Maize,Seedling,Summer,130.3
6.14,31.2,31.4,17.1,12.5,Clay,Rice,Flowering,Summer,263.1
5.01,35.9,56.3,16.7,0.3,Clay,Rice,Flowering,Summer,206.9
6.42,36.1,86.5,30.1,3.5,Sandy,Rice,Harvest,Monsoon,242.2
2.39,39.9,54.9,0.0,29.2,Silty,Sugarcane,Flowering,Summer,189.9
2.02,26.6,65.2,26.5,0.1,Sandy,Rice,Harvest,Monsoon,36.8
1.92,33.2,51.1,1.9,21.7,Silty,Wheat,Harvest,Summer,44.7
9.89,24.9,54.8,11.3,25.6,Silty,Maize,Harvest,Winter,221.3
7.52,25.6,68.7,0.0,0.3,Loamy,Wheat,Flowering,Summer,251.4
3.9,28.8,46.7,4.2,10.3,Sandy,Sugarcane,Harvest,Winter,209.8
9.64,20.2,61.8,0.0,14.3,Clay,Wheat,Seedling,Winter,163.2
1.76,41.1,77.9,24.5,17.7,Clay,Wheat,Harvest,Monsoon,15.0
7.9,34.4,87.4,22.2,25.2,Loamy,Sugarcane,Harvest,Monsoon,308.3
1.57,23.3,52.0,4.3,26.0,Loamy,Maize,Seedling,Winter,39.9
4.61,29.3,65.1,27.4,20.3,Clay,Wheat,Seedling,Monsoon,55.0
0.61,29.4,49.4,0.2,22.5,Silty,Wheat,Flowering,Summer,30.5
9.72,35.1,31.0,4.6,11.4,Loamy,Rice,Harvest,Summer,350.9
4.72,20.7,74.5,16.2,14.9,Sandy,Rice,Harvest,Monsoon,169.2
4.42,30.8,38.3,15.5,23.8,Silty,Cotton,Growth,Monsoon,130.5
6.72,29.5,45.6,10.4,13.6,Clay,Maize,Harvest,Winter,126.4
1.58,31.2,67.4,27.2,24.9,Silty,Cotton,Flowering,Monsoon,15.4
7.17,39.6,39.5,10.7,12.3,Silty,Cotton,Growth,Summer,235.1
2.28,17.6,56.0,19.6,5.7,Silty,Rice,Harvest,Winter,34.3
0.94,33.5,47.9,21.2,19.8,Loamy,Sugarcane,Seedling,Monsoon,28.8
5.54,29.6,34.9,2.2,17.6,Loamy,Cotton,Growth,Summer,204.0
7.44,40.8,63.3,0.0,26.4,Clay,Cotton,Growth,Summer,217.4
3.1,22.3,66.2,3.4,4.0,Clay,Cotton,Flowering,Winter,74.2
8.51,35.1,46.8,30.4,6.0,Silty,Maize,Growth,Monsoon,251.0
9.82,27.2,74.3,19.2,16.3,Silty,Rice,Flowering,Monsoon,485.2
5.84,23.3,55.4,8.5,25.2,Silty,Sugarcane,Seedling,Monsoon,239.1
5.47,39.1,46.4,6.8,1.7,Silty,Wheat,Flowering,Summer,186.1
6.99,39.1,30.6,1.3,1.0,Clay,Rice,Growth,Summer,280.2
7.55,38.0,51.3,26.2,23.9,Silty,Rice,Harvest,Monsoon,225.4
4.18,27.6,82.6,26.1,18.6,Clay,Wheat,Flowering,Monsoon,62.9
7.67,30.3,64.3,14.7,21.7,Loamy,Maize,Harvest,Monsoon,186.8
2.19,41.4,82.3,19.6,1.2,Silty,Cotton,Flowering,Monsoon,56.0
1.74,27.5,65.9,19.3,14.0,Loamy,Rice,Growth,Monsoon,47.9
9.32,41.0,75.9,11.2,14.7,Silty,Rice,Flowering,Monsoon,502.0
5.49,30.1,23.9,3.2,4.8,Clay,Rice,Flowering,Summer,253.6
2.6,32.7,38.5,0.0,18.5,Clay,Cotton,Seedling,Summer,66.2
1.59,36.8,20.0,10.8,18.4,Loamy,Rice,Flowering,Winter,113.8
4.12,30.3,62.3,1.4,24.7,Silty,Cotton,Harvest,Summer,94.3
5.12,35.8,57.9,1.9,15.4,Sandy,Wheat,Seedling,Winter,173.0
6.46,30.9,27.3,10.6,3.1,Clay,Rice,Growth,Summer,237.3
0.73,26.1,61.8,23.0,1.6,Silty,Cotton,Seedling,Monsoon,5.0
5.96,39.3,41.9,0.0,9.5,Clay,Rice,Seedling,Summer,194.8
6.59,31.5,87.9,25.1,1.4,Sandy,Maize,Seedling,Monsoon,198.1
3.25,29.3,71.1,20.8,11.9,Sandy,Sugarcane,Growth,Monsoon,199.8
5.57,29.7,49.5,0.0,25.5,Silty,Wheat,Flowering,Summer,193.8
6.93,22.5,34.8,36.3,4.2,Sandy,Rice,Harvest,Monsoon,249.6
5.6,35.7,41.6,17.5,27.1,Silty,Wheat,Harvest,Summer,103.8
9.1,32.0,72.5,15.5,3.4,Sandy,Cotton,Harvest,Monsoon,261.4
6.62,32.4,48.6,7.9,2.9,Clay,Maize,Flowering,Summer,216.8
1.72,30.4,77.2,24.7,14.6,Silty,Cotton,Flowering,Monsoon,14.0
7.09,36.4,36.9,2.0,9.5,Clay,Wheat,Seedling,Summer,139.1
3.48,33.3,29.1,3.7,20.4,Silty,Sugarcane,Harvest,Summer,143.2
4.73,29.7,42.8,5.3,19.4,Sandy,Maize,Growth,Winter,233.8
8.97,34.1,81.2,7.8,0.6,Sandy,Cotton,Harvest,Summer,269.3
7.81,35.9,65.8,0.0,16.3,Clay,Wheat,Flowering,Summer,223.1
4.23,29.6,52.6,10.7,11.9,Sandy,Wheat,Growth,Monsoon,145.3
7.69,36.3,41.1,6.7,28.5,Loamy,Sugarcane,Flowering,Summer,575.7
0.88,25.4,61.7,6.2,15.5,Silty,Sugarcane,Harvest,Winter,22.4
9.22,42.4,71.0,7.9,3.1,Silty,Maize,Growth,Summer,314.5
4.08,20.2,66.4,9.9,11.3,Loamy,Cotton,Harvest,Winter,73.1
3.85,19.8,32.9,5.8,18.1,Loamy,Sugarcane,Growth,Winter,216.1
2.68,27.9,56.9,22.9,21.5,Sandy,Wheat,Harvest,Monsoon,39.1
8.21,34.4,82.0,27.8,14.4,Loamy,Sugarcane,Seedling,Monsoon,356.6
2.81,32.3,46.0,3.4,17.2,Sandy,Wheat,Flowering,Summer,145.0
9.26,29.0,84.6,17.2,16.9,Sandy,Maize,Seedling,Monsoon,321.3
2.56,40.0,63.6,27.2,18.0,Loamy,Cotton,Flowering,Monsoon,77.0
2.09,38.3,55.9,27.3,17.7,Loamy,Sugarcane,Harvest,Monsoon,69.5
1.76,37.9,78.4,0.0,4.5,Sandy,Wheat,Harvest,Summer,54.1
9.07,29.9,90.5,23.4,15.1,Sandy,Rice,Harvest,Monsoon,366.3
6.76,29.8,64.8,31.1,12.9,Clay,Maize,Seedling,Monsoon,118.6
7.13,22.1,53.5,19.3,23.7,Clay,Maize,Seedling,Winter,136.4
4.54,21.4,51.6,9.1,26.3,Clay,Maize,Growth,Winter,111.9
0.55,26.8,69.8,9.8,3.5,Sandy,Sugarcane,Growth,Monsoon,5.0
7.03,23.0,53.9,0.0,7.8,Clay,Cotton,Flowering,Winter,211.0
6.31,33.0,56.9,23.2,16.6,Clay,Wheat,Flowering,Monsoon,143.2
5.81,24.9,62.8,0.0,22.1,Sandy,Wheat,Harvest,Winter,154.7
7.94,41.5,64.4,10.6,23.6,Sandy,Wheat,Harvest,Summer,225.8
9.66,38.1,23.7,0.0,2.6,Silty,Wheat,Flowering,Summer,343.2
1.26,36.2,44.5,0.0,12.0,Silty,Cotton,Seedling,Summer,46.6
9.48,31.6,37.6,8.5,24.1,Silty,Wheat,Seedling,Summer,208.3
7.95,37.0,54.2,19.4,5.1,Sandy,Maize,Growth,Monsoon,361.5
6.72,38.4,56.3,0.0,12.2,Loamy,Cotton,Seedling,Summer,204.5
7.5,39.4,66.6,0.1,21.8,Silty,Maize,Flowering,Summer,328.5
2.65,30.1,54.3,10.0,15.2,Sandy,Cotton,Flowering,Summer,126.1
3.73,35.1,62.3,0.0,26.3,Silty,Sugarcane,Harvest,Summer,152.6
5.85,35.6,20.0,0.0,17.6,Sandy,Sugarcane,Seedling,Summer,398.3
2.95,26.4,20.0,0.0,20.3,Loamy,Maize,Harvest,Winter,87.9
9.58,22.4,59.8,19.4,12.0,Silty,Rice,Growth,Monsoon,387.9
5.03,29.1,53.8,15.2,5.5,Loamy,Sugarcane,Growth,Winter,273.9
2.73,37.4,42.7,6.8,18.6,Loamy,Rice,Seedling,Summer,121.0
9.24,33.6,81.8,17.4,0.2,Sandy,Sugarcane,Flowering,Monsoon,807.5
6.4,33.3,31.5,0.0,5.5,Silty,Sugarcane,Growth,Winter,360.7
7.63,33.2,75.3,9.8,14.3,Sandy,Cotton,Flowering,Summer,394.4
4.24,30.9,48.6,27.0,9.5,Sandy,Rice,Growth,Monsoon,221.7
4.1,39.1,40.6,14.8,7.8,Silty,Wheat,Flowering,Summer,132.0
4.98,28.2,73.0,12.6,22.6,Silty,Sugarcane,Flowering,Monsoon,296.6
4.78,32.4,78.3,27.7,6.9,Sandy,Maize,Growth,Monsoon,164.2
5.78,28.0,75.4,4.3,0.3,Clay,Sugarcane,Growth,Winter,243.8
9.96,24.4,41.2,18.6,23.6,Silty,Maize,Seedling,Monsoon,247.8
4.28,31.8,73.9,19.6,2.9,Silty,Maize,Flowering,Monsoon,130.4
3.92,39.6,75.5,17.4,0.6,Sandy,Maize,Growth,Monsoon,162.5
5.98,28.2,57.5,21.4,20.2,Clay,Sugarcane,Seedling,Monsoon,194.3
4.12,20.4,20.0,9.5,26.0,Silty,Sugarcane,Harvest,Winter,148.6
8.56,39.0,56.6,0.5,21.3,Clay,Maize,Harvest,Summer,181.7
7.92,31.7,49.8,0.0,13.5,Loamy,Wheat,Seedling,Winter,198.3
1.69,28.8,20.0,4.0,5.0,Sandy,Rice,Seedling,Summer,93.0
9.4,23.1,46.7,4.4,11.9,Sandy,Rice,Flowering,Winter,710.7
6.37,29.1,24.2,2.8,8.5,Loamy,Wheat,Growth,Summer,198.8
0.77,33.5,44.3,33.9,25.9,Clay,Cotton,Flowering,Monsoon,5.0
5.71,42.6,45.6,9.8,18.9,Clay,Cotton,Flowering,Summer,196.8
9.13,31.0,23.7,1.4,13.3,Silty,Sugarcane,Flowering,Winter,609.6
1.98,44.2,50.0,9.2,14.1,Sandy,Sugarcane,Harvest,Summer,125.3
3.35,21.3,56.0,0.0,23.9,Silty,Wheat,Harvest,Winter,58.4
8.88,22.6,55.5,4.4,11.4,Silty,Rice,Harvest,Winter,267.6
6.44,25.0,68.0,2.5,24.2,Silty,Maize,Flowering,Monsoon,250.5
4.42,36.7,61.3,0.0,8.2,Clay,Wheat,Flowering,Summer,131.0
0.68,29.7,53.1,4.7,29.2,Silty,Maize,Growth,Summer,26.8
7.29,32.2,65.3,25.6,12.6,Clay,Maize,Harvest,Monsoon,121.7
7.12,35.3,36.0,18.5,28.5,Sandy,Maize,Harvest,Summer,240.4
1.18,29.4,79.0,5.0,0.4,Loamy,Sugarcane,Harvest,Winter,34.4
2.85,39.9,57.7,17.4,2.8,Loamy,Sugarcane,Harvest,Summer,110.5
6.97,27.7,46.6,3.2,16.5,Sandy,Maize,Harvest,Winter,237.2
6.57,26.8,46.9,7.0,20.0,Sandy,Wheat,Harvest,Summer,172.3
3.58,36.8,30.9,0.3,29.1,Clay,Cotton,Growth,Summer,120.4
4.03,37.3,50.1,14.4,20.6,Silty,Rice,Seedling,Summer,144.3
3.88,32.3,24.7,9.1,29.5,Silty,Sugarcane,Growth,Summer,221.3
0.7,27.6,44.9,8.3,27.0,Clay,Sugarcane,Flowering,Winter,34.0
5.66,26.2,59.0,0.0,8.3,Loamy,Rice,Growth,Winter,275.9
4.77,31.6,34.1,2.7,23.3,Clay,Wheat,Seedling,Winter,95.7
6.39,25.6,39.1,2.9,16.2,Clay,Wheat,Harvest,Winter,99.8
7.77,27.8,40.0,0.4,19.2,Sandy,Rice,Seedling,Summer,412.9
0.92,35.5,53.4,9.1,1.0,Clay,Sugarcane,Flowering,Summer,44.1
0.97,37.0,45.5,3.1,27.9,Loamy,Sugarcane,Seedling,Summer,65.9
4.95,35.9,72.1,27.7,11.1,Sandy,Cotton,Flowering,Monsoon,205.8
5.53,28.0,76.5,22.9,28.3,Sandy,Rice,Growth,Monsoon,305.3
5.55,37.6,70.6,0.0,16.8,Clay,Rice,Flowering,Summer,263.6
6.91,24.8,49.2,5.7,5.0,Loamy,Cotton,Harvest,Monsoon,156.8
5.29,39.8,100.0,13.0,9.5,Silty,Maize,Harvest,Monsoon,113.0
7.76,26.6,56.1,0.0,7.2,Loamy,Sugarcane,Flowering,Winter,552.0
3.92,20.2,54.9,1.6,17.9,Loamy,Maize,Seedling,Winter,105.2
3.35,20.9,52.9,11.8,23.1,Silty,Cotton,Growth,Summer,79.4
1.4,23.3,56.4,0.0,7.0,Silty,Rice,Harvest,Winter,36.3
5.91,39.9,47.6,0.0,23.8,Loamy,Sugarcane,Seedling,Summer,309.8
6.15,33.8,56.3,0.0,27.7,Silty,Maize,Harvest,Winter,157.2
4.46,40.9,57.4,0.8,19.6,Sandy,Sugarcane,Seedling,Summer,306.6
3.4,32.3,67.5,0.0,4.6,Clay,Sugarcane,Seedling,Summer,122.3
2.61,31.9,51.9,0.6,10.1,Clay,Cotton,Seedling,Winter,59.0
5.71,30.1,59.0,5.6,4.0,Loamy,Sugarcane,Harvest,Winter,231.8
6.7,32.4,20.0,0.0,15.7,Loamy,Rice,Flowering,Summer,431.6
7.88,22.4,32.0,11.3,11.0,Loamy,Maize,Flowering,Winter,327.2
6.14,38.4,51.1,0.2,10.5,Clay,Cotton,Growth,Summer,177.1
4.68,36.5,63.8,5.8,3.4,Sandy,Wheat,Growth,Summer,180.9
8.75,15.2,73.0,6.1,3.3,Clay,Sugarcane,Seedling,Winter,286.1
3.65,26.7,62.6,13.9,14.5,Loamy,Rice,Harvest,Monsoon,107.2
6.04,29.4,53.6,19.0,1.8,Loamy,Cotton,Flowering,Monsoon,210.6
1.0,31.7,63.1,13.7,27.4,Silty,Rice,Seedling,Monsoon,26.8
3.28,23.8,33.3,34.6,15.3,Sandy,Maize,Harvest,Monsoon,57.0
8.73,32.8,70.2,30.0,21.4,Sandy,Wheat,Flowering,Monsoon,337.1
3.67,23.7,49.9,3.5,20.5,Silty,Maize,Growth,Winter,116.1
9.96,29.7,70.3,19.6,30.0,Sandy,Cotton,Flowering,Monsoon,498.6
2.64,29.9,67.5,0.0,2.6,Clay,Cotton,Growth,Winter,64.9
4.46,37.6,97.6,26.0,16.3,Loamy,Wheat,Growth,Monsoon,91.3
8.69,22.6,37.9,0.0,27.3,Clay,Wheat,Growth,Winter,198.3
3.52,22.2,60.1,26.2,4.4,Sandy,Maize,Harvest,Monsoon,61.3
9.63,33.8,20.0,11.5,26.8,Silty,Wheat,Growth,Winter,271.1
1.51,45.0,57.2,0.0,18.4,Loamy,Wheat,Seedling,Summer,65.3
3.91,25.4,66.5,15.8,25.4,Clay,Maize,Growth,Monsoon,86.3
8.6,22.0,51.5,6.2,29.1,Silty,Sugarcane,Growth,Winter,452.5
7.55,40.1,50.3,2.0,27.8,Clay,Cotton,Harvest,Summer,154.7
7.03,29.0,39.7,6.8,24.7,Silty,Sugarcane,Seedling,Winter,305.3
5.45,18.3,20.4,9.4,26.3,Loamy,Cotton,Harvest,Winter,122.8
9.85,29.4,43.6,3.3,8.7,Clay,Maize,Flowering,Summer,332.2
4.88,23.8,40.7,22.2,20.7,Loamy,Sugarcane,Harvest,Winter,178.2
1.36,36.6,82.0,31.4,4.1,Clay,Maize,Harvest,Monsoon,5.0
0.74,22.1,30.0,0.0,6.1,Clay,Rice,Flowering,Winter,29.0
3.58,37.4,50.3,19.2,3.4,Clay,Maize,Seedling,Monsoon,69.6
5.48,22.5,44.1,0.0,18.4,Loamy,Sugarcane,Harvest,Winter,227.8
0.92,40.5,39.9,2.5,26.1,Loamy,Rice,Harvest,Summer,55.7
3.43,27.6,66.9,11.4,18.8,Sandy,Wheat,Growth,Monsoon,104.3
0.53,30.8,51.3,0.0,18.2,Clay,Wheat,Growth,Winter,19.6
6.09,25.1,34.5,7.5,18.0,Sandy,Wheat,Flowering,Winter,272.4
6.39,31.5,55.7,21.1,10.5,Loamy,Rice,Flowering,Monsoon,345.0
3.65,36.5,64.8,7.5,5.3,Silty,Cotton,Growth,Summer,111.6
9.68,19.8,48.5,25.6,11.1,Clay,Rice,Harvest,Monsoon,222.4
8.51,37.3,47.9,9.1,20.8,Silty,Maize,Harvest,Summer,207.0
5.48,30.4,70.0,0.0,15.9,Sandy,Sugarcane,Flowering,Monsoon,514.1
4.56,19.0,48.8,15.4,18.7,Loamy,Cotton,Harvest,Winter,83.8
5.44,20.9,65.4,24.3,8.7,Loamy,Rice,Seedling,Monsoon,166.6
0.73,27.6,72.1,7.5,6.2,Clay,Sugarcane,Seedling,Monsoon,11.9
3.67,31.2,55.3,12.2,7.6,Sandy,Maize,Flowering,Monsoon,186.8
5.31,19.1,50.8,1.1,10.0,Clay,Cotton,Seedling,Winter,100.1
8.4,32.8,61.9,0.0,23.9,Loamy,Sugarcane,Growth,Summer,516.8
6.46,20.2,78.3,14.6,24.4,Sandy,Cotton,Flowering,Monsoon,282.5
5.87,27.5,82.0,23.2,24.0,Silty,Rice,Growth,Monsoon,221.3
3.16,42.3,42.3,11.6,16.0,Loamy,Cotton,Harvest,Summer,87.8
2.28,40.5,31.2,3.1,0.9,Clay,Rice,Harvest,Summer,72.1
8.83,20.8,20.0,10.8,6.5,Silty,Wheat,Seedling,Winter,174.5
4.06,36.9,20.0,3.3,14.5,Loamy,Wheat,Flowering,Summer,178.7
9.27,30.4,74.1,15.1,9.8,Sandy,Cotton,Growth,Monsoon,381.3
2.45,27.3,56.0,4.3,28.0,Sandy,Maize,Harvest,Summer,82.2
8.95,34.9,28.2,3.5,9.4,Silty,Wheat,Flowering,Summer,308.3
2.41,24.3,63.0,1.3,4.5,Silty,Rice,Seedling,Winter,74.7
9.6,30.9,54.8,19.5,10.5,Silty,Maize,Growth,Monsoon,297.0
9.46,22.3,45.9,0.0,16.2,Sandy,Wheat,Seedling,Winter,289.3
4.97,39.8,79.0,22.5,2.6,Clay,Wheat,Harvest,Monsoon,61.9
6.35,23.4,58.7,5.8,2.4,Clay,Cotton,Growth,Winter,147.2
1.38,20.9,48.8,21.7,20.5,Clay,Sugarcane,Growth,Monsoon,27.2
9.5,39.5,34.1,11.8,21.0,Silty,Maize,Harvest,Summer,233.6
5.13,32.4,36.2,6.1,13.8,Loamy,Maize,Flowering,Summer,238.3
6.24,29.9,49.2,4.2,16.7,Sandy,Maize,Harvest,Summer,213.8
4.31,22.7,50.8,11.0,4.8,Clay,Sugarcane,Seedling,Winter,135.8
3.74,22.6,50.8,7.1,16.3,Loamy,Wheat,Seedling,Monsoon,74.0
7.52,33.5,49.5,15.8,17.8,Clay,Maize,Seedling,Monsoon,161.8
8.31,33.2,64.3,0.0,17.9,Clay,Maize,Harvest,Summer,168.7
6.63,30.6,73.3,12.9,26.6,Sandy,Wheat,Growth,Summer,235.1
4.8,19.9,62.6,9.1,9.5,Silty,Sugarcane,Flowering,Winter,271.2
9.91,37.1,100.0,21.2,12.1,Loamy,Maize,Seedling,Monsoon,267.0
4.01,30.2,64.9,0.0,3.3,Silty,Rice,Growth,Monsoon,176.9
4.6,24.9,54.7,24.3,11.5,Clay,Sugarcane,Growth,Monsoon,169.4
6.79,29.1,64.6,9.2,12.5,Silty,Wheat,Growth,Winter,167.2
0.61,26.1,88.9,21.3,14.6,Clay,Wheat,Seedling,Monsoon,5.0
1.8,31.8,25.6,0.0,18.7,Clay,Cotton,Harvest,Winter,45.0
5.74,15.0,42.0,8.8,12.7,Sandy,Cotton,Harvest,Winter,149.8
8.54,34.1,38.5,14.4,1.0,Sandy,Cotton,Harvest,Summer,260.5
7.2,32.1,20.0,0.0,2.4,Silty,Sugarcane,Seedling,Summer,323.6
5.47,34.8,73.9,18.9,2.3,Silty,Cotton,Seedling,Monsoon,114.2
9.08,17.3,68.0,11.1,15.4,Clay,Cotton,Flowering,Monsoon,245.6
4.5,24.7,53.9,16.8,21.8,Silty,Rice,Harvest,Winter,121.9
5.99,26.1,100.0,27.8,24.3,Sandy,Maize,Harvest,Monsoon,144.6
1.28,37.7,77.2,19.9,8.3,Silty,Rice,Seedling,Monsoon,26.5
6.24,36.9,63.5,8.3,11.1,Loamy,Maize,Growth,Monsoon,233.0
5.11,33.0,54.5,23.9,28.0,Loamy,Sugarcane,Harvest,Monsoon,197.2
7.82,36.4,37.2,0.0,5.0,Silty,Rice,Flowering,Summer,444.3
7.68,40.3,55.4,0.0,28.4,Loamy,Sugarcane,Harvest,Summer,345.4
5.01,35.8,34.3,3.4,8.7,Clay,Sugarcane,Flowering,Summer,285.0
9.64,32.2,63.1,12.7,25.3,Silty,Maize,Flowering,Monsoon,378.5
3.04,34.1,49.3,15.6,13.8,Loamy,Cotton,Growth,Summer,93.7
5.44,28.8,56.2,8.6,25.0,Sandy,Sugarcane,Seedling,Monsoon,331.3
5.49,27.8,55.0,21.9,8.5,Loamy,Rice,Seedling,Monsoon,186.3
6.38,41.8,41.7,15.0,19.1,Sandy,Rice,Growth,Summer,427.0
4.07,19.5,29.1,11.6,26.9,Loamy,Maize,Flowering,Monsoon,159.1
4.94,27.7,24.0,3.6,27.1,Silty,Maize,Growth,Summer,178.3
7.92,30.2,52.5,0.0,10.0,Sandy,Maize,Flowering,Winter,470.2
